Customer.ID,Customer.Name,Order.Date,Order.ID,Sales
JB-154004,Jennifer Braxton,2014-12-24,CA-2014-117443,176
DD-135704,Dorothy Dickinson,2011-03-31,US-2011-104759,80
MC-174254,Mark Cousins,2011-05-30,CA-2011-140473,720
ME-177254,Max Engle,2011-07-12,CA-2011-124807,24
CV-122954,Christina VanderZanden,2011-09-02,CA-2011-151792,240
SB-201854,Sarah Brown,2011-09-20,CA-2011-120411,11
MM-179204,Michael Moore,2011-09-26,CA-2011-115049,154
LS-169754,Lindsay Shagiari,2011-10-20,CA-2011-137092,320
SA-208304,Sue Ann Reed,2011-10-29,CA-2011-154627,2736
BK-112604,Berenike Kampe,2011-12-06,US-2011-140452,35
JD-160154,Joy Daniels,2011-12-14,CA-2011-148950,35
SG-206054,Speros Goranitis,2011-12-19,CA-2011-169446,324
FC-143354,Fred Chung,2012-03-30,CA-2012-121405,181
BF-111704,Ben Ferrer,2012-05-13,CA-2012-145835,222
MG-176954,Maureen Gnade,2012-06-08,CA-2012-164007,2
RL-196154,Rob Lucas,2012-07-12,CA-2012-126557,659
RL-196154,Rob Lucas,2012-07-12,CA-2012-126557,148
RL-196154,Rob Lucas,2012-07-12,CA-2012-126557,538
TS-213704,Todd Sumrall,2012-08-28,US-2012-100377,2800
MC-176054,Matt Connell,2012-11-16,CA-2012-145394,240
DR-128804,Dan Reichenbach,2012-11-28,US-2012-159982,648
EK-137954,Eileen Kiefer,2012-12-19,CA-2012-109113,25
KD-163454,Katherine Ducich,2012-12-20,US-2012-123218,256
KD-163454,Katherine Ducich,2012-12-20,US-2012-123218,160
ME-173204,Maria Etezadi,2013-03-30,CA-2013-152555,813
AF-108704,Art Ferguson,2013-05-07,CA-2013-139234,26
KL-166454,Ken Lonsdale,2013-05-24,CA-2013-133725,1980
KL-166454,Ken Lonsdale,2013-06-05,CA-2013-157749,32
RC-198254,Roy Collins,2013-06-07,CA-2013-125318,328
RF-197354,Roland Fjeld,2013-06-29,CA-2013-110044,360
RB-194654,Rick Bensley,2013-08-30,CA-2013-158568,96
XP-218654,Xylona Preis,2013-11-02,CA-2013-129196,68
BB-115454,Brenda Bowman,2013-11-12,CA-2013-124506,96
RD-197204,Roger Demir,2013-11-22,CA-2013-146157,82
GG-146504,Greg Guthrie,2013-11-28,CA-2013-129686,62
RW-196304,Rob Williams,2013-12-10,US-2013-131114,19
JK-161204,Julie Kriz,2014-02-18,CA-2014-154039,125
SU-206654,Stephanie Ulpright,2014-03-14,CA-2014-157966,960
SU-206654,Stephanie Ulpright,2014-03-14,CA-2014-157966,34
BN-114704,Brad Norvell,2014-03-15,CA-2014-114370,50
JF-154904,Jeremy Farry,2014-05-07,US-2014-162124,192
ML-177554,Max Ludwig,2014-05-07,CA-2014-140242,409
JD-160154,Joy Daniels,2014-05-16,US-2014-152569,11
SD-204854,Shirley Daniels,2014-06-14,CA-2014-102337,48
GH-144104,Gary Hansen,2014-07-01,CA-2014-163006,1002
KW-164354,Katrina Willman,2014-08-01,CA-2014-115805,37
AT-107354,Annie Thurman,2014-08-02,CA-2014-135034,96
MC-181004,Mick Crebagga,2014-09-03,CA-2014-113075,41
MY-182954,Muhammed Yedwab,2014-09-04,CA-2014-167626,101
DB-130604,Dave Brooks,2014-09-16,CA-2014-132353,324
LC-168704,Lena Cacioppo,2014-09-24,US-2014-125647,40
MA-175604,Matt Abelman,2014-10-28,CA-2014-110373,27
CY-127454,Craig Yedwab,2014-11-01,CA-2014-117114,509
CM-123854,Christopher Martinez,2014-11-24,CA-2014-119746,222
GM-144554,Gary Mitchum,2014-12-15,CA-2014-122595,228
GM-144554,Gary Mitchum,2014-12-15,CA-2014-122595,53
DL-133154,Delfina Latchford,2011-02-18,CA-2011-154165,54
HD-147854,Harold Dahlen,2011-05-11,CA-2011-119172,17
JF-154154,Jennifer Ferguson,2011-06-17,CA-2011-156342,62
RA-199154,Russell Applegate,2011-06-30,CA-2011-123064,5
ME-177254,Max Engle,2011-07-12,CA-2011-124807,36
CL-118904,Carl Ludwig,2011-07-26,US-2011-155894,124
CC-122204,Chris Cortes,2011-09-09,CA-2011-103527,11
VG-218054,Vivek Grady,2011-09-22,CA-2011-103191,332
LS-169754,Lindsay Shagiari,2011-10-20,CA-2011-137092,24
LS-169754,Lindsay Shagiari,2011-10-20,CA-2011-137092,4
LS-169754,Lindsay Shagiari,2011-10-20,CA-2011-137092,505
SM-209504,Suzanne McNair,2011-11-01,CA-2011-126907,16
DK-129854,Darren Koutras,2011-11-24,CA-2011-163034,646
BK-112604,Berenike Kampe,2011-12-06,US-2011-140452,35
MS-173654,Maribeth Schnelling,2012-03-05,CA-2012-140221,60
RL-196154,Rob Lucas,2012-07-12,CA-2012-126557,7
DP-131654,David Philippe,2012-10-10,CA-2012-112522,8
KT-164654,Kean Takahito,2013-03-22,US-2013-133879,13
SP-205454,Sibella Parks,2013-04-22,US-2013-103646,102
GM-145004,Gene McClure,2013-05-11,CA-2013-117625,7
PO-191804,Philisse Overcash,2013-06-13,CA-2013-147375,313
SU-206654,Stephanie Ulpright,2013-09-06,CA-2013-164490,9
AS-100904,Adam Shillingsburg,2013-09-12,CA-2013-150007,6
EP-139154,Emily Phan,2013-10-12,CA-2013-113390,5
EP-139154,Emily Phan,2013-10-12,CA-2013-113390,28
HK-148904,Heather Kirkland,2013-10-24,CA-2013-165484,55
GG-146504,Greg Guthrie,2013-11-28,CA-2013-129686,98
RF-193454,Randy Ferguson,2013-12-06,CA-2013-145009,12
MP-181754,Mike Pelletier,2013-12-06,CA-2013-163636,4
RD-198104,Ross DeVincentis,2014-02-04,CA-2014-127474,419
RD-198104,Ross DeVincentis,2014-02-04,CA-2014-127474,66
RD-198104,Ross DeVincentis,2014-02-04,CA-2014-127474,5
SU-206654,Stephanie Ulpright,2014-03-14,CA-2014-157966,19
SU-206654,Stephanie Ulpright,2014-03-14,CA-2014-157966,30
SU-206654,Stephanie Ulpright,2014-03-14,CA-2014-157966,16
SA-208304,Sue Ann Reed,2014-04-04,CA-2014-127264,7
LE-168104,Laurel Elliston,2014-05-23,US-2014-150595,22
MO-178004,Meg O'Connel,2014-06-10,US-2014-106663,36
SD-204854,Shirley Daniels,2014-06-14,CA-2014-102337,165
NS-186404,Noel Staavos,2014-07-10,CA-2014-115651,9
JH-158204,John Huston,2014-07-10,CA-2014-132122,229
SC-203054,Sean Christensen,2014-08-29,CA-2014-146920,27
SC-203054,Sean Christensen,2014-08-29,CA-2014-146920,25
HW-149354,Helen Wasserman,2014-09-05,CA-2014-140326,7
HW-149354,Helen Wasserman,2014-09-05,CA-2014-140326,18
HA-149204,Helen Andreada,2014-09-12,CA-2014-117044,11
HA-149204,Helen Andreada,2014-09-12,CA-2014-117044,21
RO-197804,Rose O'Brian,2014-09-25,CA-2014-148411,11
MH-174554,Mark Hamilton,2014-10-07,CA-2014-146269,19
MH-174554,Mark Hamilton,2014-10-07,CA-2014-146269,290
RB-194654,Rick Bensley,2011-03-14,CA-2011-152618,8
MM-180554,Michelle Moray,2011-05-26,CA-2011-144029,13
MM-180554,Michelle Moray,2011-05-26,CA-2011-144029,103
SB-201704,Sarah Bern,2011-06-06,US-2011-161305,14
JB-154004,Jennifer Braxton,2011-09-14,US-2011-100853,20
BP-110504,Barry Pond,2011-10-12,US-2011-154655,22
BD-115004,Bradley Drucker,2011-10-14,US-2011-151015,19
BD-115004,Bradley Drucker,2011-10-14,US-2011-151015,322
TS-212054,Thomas Seio,2011-12-09,CA-2011-169649,8
JD-160154,Joy Daniels,2011-12-14,CA-2011-148950,3
SG-206054,Speros Goranitis,2011-12-19,CA-2011-169446,16
SG-206054,Speros Goranitis,2011-12-19,CA-2011-169446,33
NP-187004,Nora Preis,2011-12-22,CA-2011-142510,124
NP-187004,Nora Preis,2011-12-22,CA-2011-142510,132
JJ-154454,Jennifer Jackson,2012-03-05,CA-2012-151785,7
FC-143354,Fred Chung,2012-03-30,CA-2012-121405,24
BF-111704,Ben Ferrer,2012-05-13,CA-2012-145835,16
JM-152654,Janet Molinari,2012-05-31,CA-2012-100818,6
JM-152654,Janet Molinari,2012-05-31,CA-2012-100818,173
AG-109004,Arthur Gainer,2012-09-13,CA-2012-136728,8
DK-132254,Dean Katz,2012-11-15,CA-2012-113173,250
DK-132254,Dean Katz,2012-11-15,CA-2012-113173,9
MC-176054,Matt Connell,2012-11-16,CA-2012-145394,21
GH-146654,Greg Hansen,2012-11-17,CA-2012-163090,41
DR-128804,Dan Reichenbach,2012-11-28,US-2012-159982,82
DR-128804,Dan Reichenbach,2012-11-28,US-2012-159982,54
DR-129404,Daniel Raglin,2012-12-27,US-2012-163783,13
FH-143504,Fred Harton,2012-12-28,CA-2012-148859,25
HE-148004,Harold Engle,2013-01-30,CA-2013-114944,157
EA-140354,Erin Ashbrook,2013-02-16,CA-2013-168956,7
EA-140354,Erin Ashbrook,2013-02-16,CA-2013-168956,5
ME-173204,Maria Etezadi,2013-03-30,CA-2013-152555,46
QJ-192554,Quincy Jones,2013-04-11,CA-2013-109652,14
CB-124154,Christy Brittain,2013-05-04,CA-2013-163398,27
LW-172154,Luke Weiss,2013-05-18,US-2013-117037,8
LW-172154,Luke Weiss,2013-05-18,US-2013-117037,31
BS-116654,Brian Stugart,2013-05-28,CA-2013-101791,1297
KL-166454,Ken Lonsdale,2013-06-05,CA-2013-157749,7
KL-166454,Ken Lonsdale,2013-06-05,CA-2013-157749,26
CR-127304,Craig Reiter,2013-06-13,CA-2013-164035,23
LD-168554,Lela Donovan,2013-06-27,CA-2013-152331,5
KH-163604,Katherine Hughes,2013-07-31,CA-2013-137743,9
KH-163604,Katherine Hughes,2013-07-31,CA-2013-137743,1037
RB-194654,Rick Bensley,2013-08-30,CA-2013-158568,65
RL-196154,Rob Lucas,2013-09-03,CA-2013-144764,29
RL-196154,Rob Lucas,2013-09-03,CA-2013-144764,35
RD-197204,Roger Demir,2013-11-22,CA-2013-146157,38
RD-197204,Roger Demir,2013-11-22,CA-2013-146157,22
RW-196304,Rob Williams,2013-12-10,US-2013-131114,21
ML-174104,Maris LaWare,2014-01-21,CA-2014-152079,12
EH-137654,Edward Hooks,2014-01-23,CA-2014-152499,8
EH-137654,Edward Hooks,2014-01-23,CA-2014-152499,15
PL-189254,Paul Lucas,2014-04-17,CA-2014-109946,17
BM-115754,Brendan Murry,2014-04-18,US-2014-129203,195
SJ-202154,Sarah Jordon,2014-04-21,CA-2014-100615,16
AF-108704,Art Ferguson,2014-04-25,CA-2014-125269,73
ML-177554,Max Ludwig,2014-05-07,CA-2014-140242,6
JD-160154,Joy Daniels,2014-05-16,US-2014-152569,57
CS-119504,Carlos Soltero,2014-07-21,CA-2014-118640,70
MY-173804,Maribeth Yedwab,2014-07-24,US-2014-101721,63
JS-155954,Jill Stevenson,2014-09-03,CA-2014-111220,16
JS-155954,Jill Stevenson,2014-09-03,CA-2014-111220,236
MY-182954,Muhammed Yedwab,2014-09-04,CA-2014-167626,9
NF-185954,Nicole Fjeld,2014-09-08,CA-2014-100335,73
LC-168704,Lena Cacioppo,2014-09-24,US-2014-125647,21
MA-175604,Matt Abelman,2014-10-28,CA-2014-110373,7
CY-127454,Craig Yedwab,2014-11-01,CA-2014-117114,10
CS-124004,Christopher Schild,2014-11-14,US-2014-119662,230
RD-199304,Russell D'Ascenzo,2014-11-19,CA-2014-160122,56
CM-123854,Christopher Martinez,2014-11-24,CA-2014-119746,12
CS-122504,Chris Selesnick,2014-11-24,CA-2014-148992,11
CB-124154,Christy Brittain,2014-12-05,CA-2014-152660,62
AH-105854,Angele Hood,2014-12-10,CA-2014-109715,16
MM-179204,Michael Moore,2011-01-14,CA-2011-118192,37
CB-120254,Cassandra Brandow,2011-03-21,CA-2011-140004,7
CB-120254,Cassandra Brandow,2011-03-21,CA-2011-140004,6
GB-145304,George Bell,2011-04-28,CA-2011-140228,7
GB-145304,George Bell,2011-04-28,CA-2011-140228,178
GB-145304,George Bell,2011-04-28,CA-2011-140228,27
TT-210704,Ted Trevino,2011-05-18,CA-2011-164224,149
TT-210704,Ted Trevino,2011-05-18,CA-2011-164224,16
DL-128654,Dan Lawera,2011-06-29,CA-2011-165974,33
SW-202454,Scot Wooten,2011-07-20,CA-2011-142965,26
DE-132554,Deanra Eno,2011-08-22,CA-2011-123253,4
NP-187004,Nora Preis,2011-09-05,CA-2011-106572,264
NF-185954,Nicole Fjeld,2011-09-09,US-2011-131870,61
NF-185954,Nicole Fjeld,2011-09-09,US-2011-131870,31
JK-156404,Jim Kriz,2011-09-23,CA-2011-147900,29
DA-134504,Dianna Arnett,2011-09-26,CA-2011-115133,17
DA-134504,Dianna Arnett,2011-09-26,CA-2011-115133,33
DA-134504,Dianna Arnett,2011-09-26,CA-2011-115133,3
DM-129554,Dario Medina,2011-09-30,CA-2011-141649,795
AC-106604,Anna Chung,2011-10-15,US-2011-122021,8
TB-215204,Tracy Blumstein,2011-10-21,CA-2011-142587,122
MG-176804,Maureen Gastineau,2011-10-22,CA-2011-110072,94
EA-140354,Erin Ashbrook,2011-11-01,CA-2011-114195,69
NG-184304,Nathan Gelder,2011-11-24,CA-2011-115973,3
TH-211004,Thea Hendricks,2011-11-24,CA-2011-153850,35
SS-208754,Sung Shariari,2011-12-14,US-2011-123519,3
SS-208754,Sung Shariari,2011-12-14,US-2011-123519,264
MH-174554,Mark Hamilton,2011-12-20,CA-2011-160157,191
RP-193904,Resi Pölking,2011-12-24,CA-2011-156314,30
KB-163154,Karl Braun,2011-12-27,US-2011-159611,182
KB-163154,Karl Braun,2011-12-27,US-2011-159611,118
RE-194054,Ricardo Emerson,2011-12-29,CA-2011-165477,48
VW-217754,Victoria Wilson,2012-01-02,CA-2012-146262,24
VW-217754,Victoria Wilson,2012-01-02,CA-2012-146262,90
CS-124904,Cindy Schnelling,2012-01-12,CA-2012-128608,10
CS-124904,Cindy Schnelling,2012-01-12,CA-2012-128608,10
KB-163154,Karl Braun,2012-02-14,US-2012-147662,14
KB-163154,Karl Braun,2012-02-14,US-2012-147662,72
TS-211604,Theresa Swint,2012-04-16,CA-2012-161263,45
TS-211604,Theresa Swint,2012-04-16,CA-2012-161263,8
TS-211604,Theresa Swint,2012-04-16,CA-2012-161263,1
TS-211604,Theresa Swint,2012-04-16,CA-2012-161263,10
CB-125354,Claudia Bergmann,2012-05-08,CA-2012-113971,8
CC-121004,Chad Cunningham,2012-05-29,CA-2012-104297,85
FC-142454,Frank Carlisle,2012-06-13,CA-2012-104059,3
DB-133604,Dennis Bolton,2012-06-26,CA-2012-143882,43
DW-135854,Dorothy Wardle,2012-06-28,CA-2012-162950,16
KN-163904,Katherine Nockton,2012-08-21,CA-2012-154823,26
MS-177104,Maurice Satty,2012-08-24,CA-2012-123939,7
MS-177104,Maurice Satty,2012-08-24,CA-2012-123939,436
MB-173054,Maria Bertelson,2012-10-05,CA-2012-145828,53
CB-124154,Christy Brittain,2012-11-05,US-2012-136259,27
JK-152054,Jamie Kunitz,2012-11-20,CA-2012-116484,64
JK-152054,Jamie Kunitz,2012-11-20,CA-2012-116484,142
JE-157454,Joel Eaton,2012-11-21,US-2012-101511,16
DK-133754,Dennis Kane,2012-12-06,CA-2012-131884,37
RA-199454,Ryan Akin,2012-12-10,CA-2012-112823,25
NF-183854,Natalie Fritzler,2012-12-15,CA-2012-147830,263
NF-183854,Natalie Fritzler,2012-12-15,CA-2012-147830,2025
JK-156404,Jim Kriz,2012-12-18,US-2012-137533,21
LM-170654,Liz MacKendrick,2012-12-18,US-2012-120131,647
JB-159254,Joni Blumstein,2012-12-24,CA-2012-169397,73
JB-159254,Joni Blumstein,2012-12-24,CA-2012-169397,27
JB-159254,Joni Blumstein,2012-12-24,CA-2012-169397,6
JB-159254,Joni Blumstein,2012-12-24,CA-2012-169397,23
DB-131204,David Bremer,2012-12-27,CA-2012-101889,20
MF-176654,Maureen Fritzler,2013-01-09,CA-2013-126543,15
DE-132554,Deanra Eno,2013-01-11,CA-2013-126529,63
DE-132554,Deanra Eno,2013-01-11,CA-2013-126529,16
BT-115304,Bradley Talbott,2013-01-22,CA-2013-148208,55
BE-114104,Bobby Elias,2013-02-07,CA-2013-161662,30
BD-117254,Bruce Degenhardt,2013-02-25,CA-2013-165015,47
LC-168704,Lena Cacioppo,2013-03-01,CA-2013-111283,111
DC-128504,Dan Campbell,2013-03-25,CA-2013-130911,19
EH-141254,Eugene Hildebrand,2013-04-09,CA-2013-104969,9
MJ-177404,Max Jones,2013-04-24,CA-2013-124149,108
MJ-177404,Max Jones,2013-04-24,CA-2013-124149,78
MJ-177404,Max Jones,2013-04-24,CA-2013-124149,56
SM-209054,Susan MacKendrick,2013-05-04,CA-2013-129280,52
SM-209054,Susan MacKendrick,2013-05-04,CA-2013-129280,6
SM-209054,Susan MacKendrick,2013-05-04,CA-2013-129280,196
SM-209054,Susan MacKendrick,2013-05-04,CA-2013-129280,133
SM-209054,Susan MacKendrick,2013-05-04,CA-2013-129280,432
BE-114554,Brad Eason,2013-05-07,CA-2013-118052,55
BE-114554,Brad Eason,2013-05-07,CA-2013-118052,7
BE-114554,Brad Eason,2013-05-07,CA-2013-118052,50
CL-125654,Clay Ludtke,2013-05-09,CA-2013-106530,11
CL-125654,Clay Ludtke,2013-05-09,CA-2013-106530,10
CL-125654,Clay Ludtke,2013-05-09,CA-2013-106530,25
CL-125654,Clay Ludtke,2013-05-09,CA-2013-106530,1006
CL-125654,Clay Ludtke,2013-05-09,CA-2013-106530,58
LH-171554,Logan Haushalter,2013-05-15,CA-2013-141019,79
MN-179354,Michael Nguyen,2013-05-16,CA-2013-165673,15
JM-161954,Justin MacKendrick,2013-05-31,CA-2013-158547,124
LP-170954,Liz Preis,2013-06-07,CA-2013-112830,83
LP-170954,Liz Preis,2013-06-07,CA-2013-112830,466
JG-153104,Jason Gross,2013-07-22,CA-2013-141957,19
JG-153104,Jason Gross,2013-07-22,CA-2013-141957,99
JG-153104,Jason Gross,2013-07-22,CA-2013-141957,67
RR-195254,Rick Reed,2013-07-26,CA-2013-115525,244
SP-206504,Stephanie Phelps,2013-08-15,CA-2013-136770,280
MH-176204,Matt Hagelstein,2013-09-04,CA-2013-153185,31
NZ-185654,Nick Zandusky,2013-09-12,CA-2013-164154,38
TS-216104,Troy Staebel,2013-09-18,CA-2013-131093,295
NP-186854,Nora Pelletier,2013-09-23,CA-2013-166653,64
JS-159404,Joni Sundaresam,2013-09-24,CA-2013-124016,28
JS-159404,Joni Sundaresam,2013-09-24,CA-2013-124016,12
KL-165554,Kelly Lampkin,2013-09-24,US-2013-129469,533
KL-165554,Kelly Lampkin,2013-09-24,US-2013-129469,5
TS-215054,Tony Sayre,2013-09-26,CA-2013-113978,286
TS-215054,Tony Sayre,2013-09-26,CA-2013-113978,24
TS-215054,Tony Sayre,2013-09-26,CA-2013-113978,332
LF-171854,Luke Foster,2013-10-21,CA-2013-106341,7
DM-133454,Denise Monton,2013-11-08,CA-2013-144554,120
SV-203654,Seth Vernon,2013-11-11,US-2013-136581,31
AF-108854,Art Foster,2013-11-11,CA-2013-115588,39
AF-108854,Art Foster,2013-11-11,CA-2013-115588,15
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,148
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,335
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,9
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,22
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,90
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,5
PP-189554,Paul Prost,2013-11-11,CA-2013-145177,179
SP-209204,Susan Pistek,2013-11-13,CA-2013-124590,110
SP-209204,Susan Pistek,2013-11-13,CA-2013-124590,17
SB-202904,Sean Braxton,2013-11-19,CA-2013-158575,104
AG-103904,Allen Goldenen,2013-11-21,CA-2013-109820,16
CA-120554,Cathy Armstrong,2013-11-25,CA-2013-125661,41
CA-120554,Cathy Armstrong,2013-11-25,CA-2013-125661,140
CS-125054,Cindy Stewart,2013-11-26,CA-2013-108196,60
SC-206954,Steve Chapman,2013-12-12,US-2013-151260,74
JM-156554,Jim Mitchum,2013-12-13,US-2013-108777,384
RD-198104,Ross DeVincentis,2013-12-28,CA-2013-102596,17
MW-182204,Mitch Webber,2013-12-28,CA-2013-138667,40
DB-136604,Duane Benoit,2014-01-01,US-2014-105830,157
GA-147254,Guy Armstrong,2014-01-02,CA-2014-107503,49
JH-158204,John Huston,2014-01-28,CA-2014-117870,14
JH-158204,John Huston,2014-01-28,CA-2014-117870,72
MC-175754,Matt Collins,2014-02-04,CA-2014-167703,286
CK-123254,Christine Kargatis,2014-02-18,CA-2014-109085,30
JL-151304,Jack Lebron,2014-04-12,US-2014-100482,17
JL-151304,Jack Lebron,2014-04-12,US-2014-100482,27
AB-101654,Alan Barnes,2014-04-15,CA-2014-144932,90
AB-101654,Alan Barnes,2014-04-15,CA-2014-144932,15
AB-101654,Alan Barnes,2014-04-15,CA-2014-144932,14
BE-114554,Brad Eason,2014-04-21,US-2014-166324,849
JH-159104,Jonathan Howell,2014-05-13,CA-2014-152226,6
JP-161354,Julie Prescott,2014-05-13,US-2014-106796,10
DP-130004,Darren Powers,2014-05-15,US-2014-154872,5
DP-130004,Darren Powers,2014-05-15,US-2014-154872,25
JM-158654,John Murray,2014-05-17,CA-2014-166576,221
AM-103604,Alice McCarthy,2014-05-29,CA-2014-161340,14
FH-143504,Fred Harton,2014-06-02,CA-2014-106831,28
BB-109904,Barry Blumstein,2014-06-02,US-2014-112928,17
AB-102554,Alejandro Ballentine,2014-06-03,CA-2014-127705,27
HG-150254,Hunter Glantz,2014-06-13,CA-2014-117821,64
CS-123554,Christine Sundaresam,2014-06-17,CA-2014-111269,24
CS-123554,Christine Sundaresam,2014-06-17,CA-2014-111269,480
KH-163304,Katharine Harms,2014-06-20,CA-2014-128944,39
KH-163304,Katharine Harms,2014-06-20,CA-2014-128944,122
ST-205304,Shui Tom,2014-06-21,CA-2014-106852,5
ST-205304,Shui Tom,2014-06-21,CA-2014-106852,31
AS-102404,Alan Shonely,2014-06-22,CA-2014-101049,18
MB-173054,Maria Bertelson,2014-06-25,CA-2014-105074,22
SZ-200354,Sam Zeldin,2014-07-04,US-2014-111024,33
SZ-200354,Sam Zeldin,2014-07-04,US-2014-111024,31
CS-118604,Cari Schnelling,2014-07-13,CA-2014-106047,4
SW-203504,Sean Wendt,2014-07-22,US-2014-160465,222
TB-210554,Ted Butterfield,2014-08-04,CA-2014-163566,17
DM-130154,Darrin Martin,2014-08-25,CA-2014-139717,646
DM-130154,Darrin Martin,2014-08-25,CA-2014-139717,10
JE-157154,Joe Elijah,2014-08-26,US-2014-105697,26
Dl-136004,Dorris liebe,2014-09-03,CA-2014-114552,15
MD-173504,Maribeth Dona,2014-09-05,CA-2014-109757,8
MD-173504,Maribeth Dona,2014-09-05,CA-2014-109757,12
RS-197654,Roland Schwarz,2014-09-09,CA-2014-152856,117
DB-135554,Dorothy Badders,2014-09-09,CA-2014-158036,9
JD-160154,Joy Daniels,2014-09-10,CA-2014-152198,18
LC-171404,Logan Currie,2014-09-10,CA-2014-169439,66
LC-171404,Logan Currie,2014-09-10,CA-2014-169439,26
KH-166304,Ken Heidel,2014-09-11,CA-2014-147403,85
HA-149054,Helen Abelman,2014-09-11,CA-2014-123036,37
CY-127454,Craig Yedwab,2014-09-15,CA-2014-130302,896
KC-165404,Kelly Collister,2014-09-25,CA-2014-108910,103
RB-193604,Raymond Buch,2014-09-26,CA-2014-162572,11
RB-193604,Raymond Buch,2014-09-26,CA-2014-162572,120
CA-119654,Carol Adams,2014-09-26,CA-2014-122112,24
MG-176804,Maureen Gastineau,2014-09-30,CA-2014-121300,21
MG-176804,Maureen Gastineau,2014-09-30,CA-2014-121300,8
MG-176804,Maureen Gastineau,2014-09-30,CA-2014-121300,16
MG-176804,Maureen Gastineau,2014-09-30,CA-2014-121300,240
ME-180104,Michelle Ellison,2014-09-30,CA-2014-148138,51
CP-120854,Cathy Prescott,2014-10-10,CA-2014-132430,46
EB-137054,Ed Braxton,2014-10-21,CA-2014-147277,665
FC-142454,Frank Carlisle,2014-10-22,CA-2014-117422,162
FC-142454,Frank Carlisle,2014-10-22,CA-2014-117422,4
HG-149654,Henry Goldwyn,2014-11-05,US-2014-122672,194
HG-149654,Henry Goldwyn,2014-11-05,US-2014-122672,71
ML-177554,Max Ludwig,2014-11-12,CA-2014-143455,10
SB-202904,Sean Braxton,2014-11-14,US-2014-165344,61
BS-113804,Bill Stewart,2014-11-17,CA-2014-160633,86
BS-113804,Bill Stewart,2014-11-17,CA-2014-160633,140
JW-152204,Jane Waco,2014-11-19,US-2014-158946,39
BT-116804,Brian Thompson,2014-11-21,US-2014-161193,78
BT-116804,Brian Thompson,2014-11-21,US-2014-161193,5
ML-177554,Max Ludwig,2014-12-01,US-2014-120089,664
MG-176504,Matthew Grinstein,2014-12-02,CA-2014-145660,8
ES-140804,Erin Smith,2014-12-03,CA-2014-157469,20
LT-167654,Larry Tron,2014-12-05,CA-2014-160031,74
SH-203954,Shahid Hopkins,2014-12-08,CA-2014-157980,128
CA-123104,Christine Abelman,2014-12-10,US-2014-145366,58
CA-123104,Christine Abelman,2014-12-10,US-2014-145366,37
SV-209354,Susan Vittorini,2014-12-26,US-2014-147669,39
SV-209354,Susan Vittorini,2014-12-26,US-2014-147669,159
DR-128804,Dan Reichenbach,2014-12-28,CA-2014-134404,13
JS-160304,Joy Smith,2011-02-28,CA-2011-156545,19
JS-155954,Jill Stevenson,2011-03-03,US-2011-127978,15
JS-155954,Jill Stevenson,2011-03-03,US-2011-127978,45
CK-122054,Chloris Kastensmidt,2011-03-11,CA-2011-166884,8
CK-122054,Chloris Kastensmidt,2011-03-11,CA-2011-166884,10
LB-167954,Laurel Beltran,2011-04-23,US-2011-150119,22
AR-105104,Andrew Roberts,2011-05-02,CA-2011-115056,26
MP-174704,Mark Packer,2011-06-04,CA-2011-147914,16
MS-177704,Maxwell Schwartz,2011-08-19,US-2011-164616,9
JK-156254,Jim Karlsson,2011-08-19,CA-2011-121727,11
RC-199604,Ryan Crowe,2011-08-25,CA-2011-115259,5
RC-199604,Ryan Crowe,2011-08-25,CA-2011-115259,130
RC-199604,Ryan Crowe,2011-08-25,CA-2011-115259,40
RC-199604,Ryan Crowe,2011-08-25,CA-2011-115259,24
DO-134354,Denny Ordway,2011-10-03,CA-2011-108903,56
DO-134354,Denny Ordway,2011-10-03,CA-2011-108903,14
DO-134354,Denny Ordway,2011-10-03,CA-2011-108903,142
BD-116354,Brian Derr,2011-10-05,CA-2011-152422,92
JK-157304,Joe Kamberova,2011-12-01,CA-2011-150798,8
JK-157304,Joe Kamberova,2011-12-01,CA-2011-150798,36
KN-163904,Katherine Nockton,2011-12-02,CA-2011-132864,120
EA-140354,Erin Ashbrook,2011-12-05,CA-2011-151162,17
EA-140354,Erin Ashbrook,2011-12-05,CA-2011-151162,98
VP-217604,Victoria Pisteka,2012-05-29,CA-2012-111339,42
VP-217604,Victoria Pisteka,2012-05-29,CA-2012-111339,8
MB-173054,Maria Bertelson,2012-09-24,CA-2012-113131,17
MB-173054,Maria Bertelson,2012-09-24,CA-2012-113131,16
MB-173054,Maria Bertelson,2012-09-24,CA-2012-113131,24
MB-173054,Maria Bertelson,2012-09-24,CA-2012-113131,34
BM-117854,Bryan Mills,2012-10-03,US-2012-157014,24
BM-117854,Bryan Mills,2012-10-03,US-2012-157014,48
IL-151004,Ivan Liston,2012-10-05,CA-2012-151722,288
EB-141104,Eugene Barchas,2012-11-28,CA-2012-111612,71
EB-141104,Eugene Barchas,2012-11-28,CA-2012-111612,3
AH-100754,Adam Hart,2012-12-21,CA-2012-161795,3
MP-174704,Mark Packer,2013-01-11,CA-2013-141887,55
